text	label
"'We must be aware that our best weapon is our unity. Nothing must divide, oppose or separate us'     Francois Hollande   #JeSuisCharlie"	1
This is why I don't give a Shit💩How Terrorist R interrogated❌    #CharlieHebdo	1
What jihadists are saying about the deadly attack on French magazine Charlie Hebdo	1
"Cartoonists are often our dearest allies in fight 4 freedom of expression, and freedom in general. We mourn our #CharlieHebdo colleagues."	1
"#France's most famous cartoonist, 87 year old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo."	1
The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered	1
"Absurdly, I'm told this is not time to talk about reforming Muslim attitudes to ""blasphemy"". Seriously. What planet are we on? #CharlieHebdo"	1
Hackers Supporting ISIS Hacking French Websites and Putting Up Anti-Charlie Hebdo Messages	1
We are not afraid. #jesuischarlie	1
"This year in Paris mobs attacked synagogues, synagogues have repeatedly been shot at, there have been anti-semitic rapes, and now hostages."	1
"What does Islam Say about Terrorism?  To know answer, Kindly chat with us:     #ParisTerror  #JeSuisCharlie  #France  #Paris"	1
"Reports: Armed man takes multiple hostages in Paris kosher grocery store, SWAT teams on scene"	1
Two days ago Saudi Arabia denounced the #CharlieHebdo attack. Today it flogged  for expressing opinions.	1
Smoke seen coming from building where Charlie Hebdo attack suspects located. WATCH LIVE:	1
"Please enjoy this culturally, ethnically, religiously, and politically correct cartoon responsibly #CharlieHebdo"	1
"If your argument involves silencing critics by murdering them, then you have irretrievably lost the argument. #CharlieHebdo"	1
"Evil rears its head again, but cartoonists will not cower. My toon:  #JeSuisCharlie"	1
"Kudos to Google for donating €250,000 to help Charlie Hebdo publish next week"	1
French fashion unites again terror:  #JeSuisCharlie	1
What we know about the suspected #CharlieHebdo gunmen:	1
What we do and don't know about the aftermath of the Charlie Hebdo shooting	1
The Prophet PBUH never killed anyone for blasphemy. There is no justification is #Islam for #CharlieHebdo murders. Trend #MuslimsForPeace	1
These cartoons are poignant tributes to victims of the Charlie Hebdo attack	1
Charlie Hebdo: appears that Charlie Hebdo suspects have been killed – live updates	1
The best cartoon yet about the #ParisShooting. #CharlieHebdo #JeSuisCharlie	1
Salman Rushdie: “Respect for religion” has become a code phrase meaning “fear of religion.” #CharlieHebdo	1
Charlie Hebdo: this map pinpoints the four key locations in the dual sieges – live updates	1
Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie	1
French police release pic of two suspects from Thursday shooting of officer as hostage situation unfolds in Paris:	1
Islam is NOT religion of peace✌️it's theory of conquest that seeks domination by any means-Ali   #CharlieHebdo	1
"If this cartoon is why #CharlieHebdo staff have been shot at, all publications should show solidarity and republish"	1
"He drew first, by  #CharlieHebdo #JeSuisCharlie"	1
Location of the #Paris #Hypercacher supermarket where a gunman has taken hostages	1
"Female Islamist terrorist attacks Paris Jewish store. As a woman, she has equal rights only when it comes to murdering nonbelievers."	1
I am reminded of the words of  ...  #JeSuisCharlie	1
RT  So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech	1
I join mass posting of cartoons in solidarity with #CharlieHebdo. We will not be intimidated. #JeSuisCharlie	1
"There are no jokes in Islam. -Ayatollah Khomeini   ""Every joke is a tiny revolution."" -George Orwell #CharlieHebdo"	1
If true that the #CharlieHebdo magazine attackers met their fates at a printing shop... well... then the rest of this tweet writes itself.	1
I strongly condemn the horrific shooting at the offices of Charlie Hebdo magazine in Paris —President Obama	1
"BREAKING: #CharlieHebdo terror suspects killed in police raid, hostage freed,  reports"	1
In Paris on the eve of the Jewish Sabbath women and children are taken hostage in Kosher grocery store. Jihadis hate Jews and journalists.	1
why has daily telegraph pixelated this Charlie Hebdo cover? Shameful	1
#CharlieHebdo Shooting Video Uncensored:   #ParisShooting #parisattack #franceattack #FranceShooting	1
Flags at half mast in Whitehall and Downing Street #charliehebdo	1
"As we watch the horror of the terror attacks in Paris, consider this:     Our President continues to release these assholes from Gitmo."	1
"And this, if you're not #CharlieHebdo saturated:"	1
"As a Muslim, I condemn the cruel attack on #CharlieHebdo &amp; offer condolences to the French people.  The ""Islam"" of the murderers is not mine."	1
"A brief history of Charlie Hebdo, the satirical magazine at the centre of today's terror attack in Paris  #paris"	1
"Mad respect for this girl in the ruins of Aleppo, Syria holding up a #JeSuisCharlie sign."	1
That oil-hungry #CharlieHebdo with its murderous foreign policy.     #religionofpeace	1
#CharlieHebdo. We must reprint his work (yes HIS work - the main cartoonist). BBC spits on the dead by censoring it	1
Updated: Here’s what we know about the gunmen behind the Charlie Hebdo attack	1
I wonder how many of the people criticizing Charlie Hebdo's free speech this week defended Franco &amp; Rogen's free speech last week?	1
This cartoon by Robert Mankoff from The New Yorker Sept 2012.  #CharlieHebdo	1
I'm a Muslim. And I assure you that we aren't terrorists as u think we are. And Islam doesn't teach us to kill or anything    #JeSuisCharlie	1
Four of France's most revered cartoonists among those killed in #CharlieHebdo massacre	1
We are observing a minute's silence today at 11am. If you support press freedom please share &amp; join us #JeSuisCharlie	1
We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression.	1
LIVE REPORT - Assault in #Dammartin  #CharlieHebdo	1
#diannefeinstein said this a while back. Unbelievably ignorant. #CharlieHebdo	1
"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced."	1
NOT AFRAID - Thousands in France gather to a send message after Charlie Hebdo attack.	1
"After #CharlieHebdo attack, satirists express solidarity and vow that fun would never die."	1
"Re: Charlie Hebdo  Seriously. If your god &amp;/or prophet needs armed men to protect him from cartoons, it pretty much says he's a huge pussy."	1
The #CharlieHebdo shooting is an act of terror - violence with a political motive - but well within our existing threat assessment.	1
"A cartoon, in solidarity  #CharlieHebdo"	1
The attack on #CharlieHebdo led to a Twitter reaction that ranged from condemnation to support	1
Here comes another Pakistani's take #CharlieHebdo. How does one country produce so many brilliant minds?	1
Special forces (#GIGN) storm building in #Dammartin where #CharlieHebdo suspects holed up	1
"Liberty, equality and fraternity. Freedom of the press, the satire and humor. #JeSuisCharlie"	1
"We stand with #CharlieHebdo, the only French newspaper that dedicates a weekly column 2 #AnimalRights:  #JeSuisCharlie"	1
"even after #CharlieHebdo massacre,journalists like  (in todays #HindustanTimes) wl continue t defend #islam &amp; run down Hindus"	1
"Cartoons don't denigrate Islam, executing cartoonists does #charliehebdo   via"	1
"Second standoff underway at Kosher grocery store at Porte de Vincennes in eastern Paris, French media reports."	1
"I don't agree with what you have to say,  but I'll defend to the death your right to say it.  #Voltaire    #JeSuisCharlie"	1
"#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises"	1
Breaking News: Paris Police Respond to Report of Second Hostage-Taking	1
Why there's tension between France and its Muslim population  #CharlieHebdo	1
"17 journalists massacres by Israel in Gaza, 2014. Where were these ""freedom of speech"" people then? #CharlieHebdo"	1
"After Paris, Obama vows vigilance on terrorism as he releases Gitmo prisoners  #TCOT via"	1
18 controversial covers published by #CharlieHebdo  Photo: Charlie Hebdo	1
A shocking number of attacks against French Muslims and mosques days after the #CharlieHebdo massacre:	1
This  #JeSuisCharlie	1
A few of the #CharlieHebdo shooting inconsistencies but hey let's not nitpick	1
My heart is with Paris &amp; all affected by this tragedy. #CharlieHebdo #JesuisCharlie #freedom Image:	1
"#CharlieHebdo suspects, the #KouachiBrothers, both killed, local mayor tells CNN."	1
"Yo, Charlie Hebdo, I'm really sad for you, I'ma let you finish, but la best galette of all time is reportée au 17 janvier.  — Balkanye West"	1
"Special forces evacuate local residents in Saint-Mande, near Porte de Vincennes in Paris. Photo  #AFP"	1
Cartoonist's continue to poke at Tyranny. Quite brilliantly too. #CharlieHebdo #JeSuisCharlie	1
Liberal journos say don't label these guys Muslim terrorists because this is such a rare incident. #CharlieHebdo	1
LIVE video from scene of deadly attack on Paris offices of satirical weekly Charlie Hebdo:	1
The best &amp; most moving tributes to #CharlieHebdo:  #JeSuisCharlie	1
"French police release pictures of two suspects described as ""armed and dangerous"". More:"	1
A million copies of Charlie Hebdo will be published Wednesday to show “stupidity will not win”	1
"Islam, ""the religion of peace, ""is a violent murderous death cult and should be treated as such. #CharlieHebdo"	1
A mosque in #AixLesBains burnt to the ground but it doesnt interest any media nor the gov    #CharlieHebdo	1
#JeSuisCharlie: Messages of solidarity after Paris attack	1
"Charlie Hebdo will print one million copies of next issue, 20 times bigger than normal"	1
RIP #CharlieHebdo cartoonists. My toon from 2010:	1
Update: There are 2 standoffs happening in Paris now. Both reportedly involve hostages. Live:	1
"We surrender!  publishes pic of woman reading #CharlieHebdo, blurs out cartoon cover"	1
#CharlieHebdo attack latest: Footage shows Paris gunmen on rampage as policeman is shot	1
Thousands gather across France in solidarity with #CharlieHebdo terror victims. #JeSuisCharlie	1
One of the gunmen was radicalized by the horror at Abu Ghraib. #jesuischarlie cc	1
In case you are confused  #CharlieHebdo	1
#CharlieHebdo - Hollande: Media shooting was 'undoubtedly terrorist attack'. Photo: Kenzo Tribouillard #AFP	1
President Obama's statement on the #CharlieHebdo shooting makes no mention of freedom of speech or the press.	1
"Remember that #CharlieHebdo, like Theo Van Gogh, criticized ALL religions and people, not just #Islam and #Muslims!"	1
My cartoon today  on Islamist terror: a cartoon fightback #CharlieHebdo	1
World's artists react to #CharlieHebdo massacre with powerful drawings	1
"Cartoon by Australian artist  - ""can't sleep, thoughts with my French cartooning colleagues"" #CharlieHebdo"	1
"Showing solidarity with the victims is necessary, but not enough. We must insist to coexist, and reject those who don't. #CharlieHebdo"	1
"Salman Rushdie: ""I stand with #CharlieHebdo, as we all must, to defend the art of satire, which has always been a force for liberty"""	1
How come HR organisations in the west give awards to supporter of such actions as  who was awarded by Karama 2013  #CharlieHebdo	1
We are hearing gunfire at the siege at the printing building at Dammartin. 2 ambulances raced past.	1
Such a moving photo from  it actually brought a tear to my eye. #JeSuisCharlie	1
French media says cartoonist behind original Prophet cartoon is dead #CharlieHebdo via	1
"Police forces take position by the kosher grocery store in Saint-Mande, near Porte de Vincennes in Paris. #AFP"	1
