theme, label, id, tweet_text, tweet_author,
charliehebdo, 1, 552846874432909312, Pres. Obama's initial statement on the Paris terrorist attack did not condemn radical Islamists. He might try again later.  Or not., WH PRESS SECRETARY,
charliehebdo, 1, 553234456522522624, What we do and don't know about the aftermath of the Charlie Hebdo shooting  , The New York Times,
charliehebdo, 1, 553462249562832897, The Eiffel Tower went dark Thursday evening to honor victims of #CharlieHebdo attack:  , Wall Street Journal,
charliehebdo, 1, 553591841996951553, Amazing  photo apparently of hostages at #Paris supermarket siege being carried away. All app alive #c4news , Thom Walker,
charliehebdo, 1, 553145690424344576, #Paris, now. In front of Notre-Dame. #silence #charliehebdo , Frédéric Says,
charliehebdo, 1, 552825236715208707, #CharlieHebdo: Everything you need to know about the magazine that refuses to be censored  , The Independent,
charliehebdo, 1, 553575803733426176, What we know so far about the #CharlieHebdo attack and the double hostage-takings in France  , BBC News Graphics,
charliehebdo, 1, 552981889619722241, Everybody wants to  march in maudlin Princess Di-style candlelight vigils with "Je Suis Charlie" signs, nobody wants to be Charlie Hebdo., David Burge,
charliehebdo, 1, 552807582113730560, The shooting at French magazine #CharlieHebdo is a hideous attack on free speech, not just in Paris but everywhere, Kate Allen,
charliehebdo, 1, 553127274829328385, Several attacks against mosques in France after Paris shooting: reports, NDTV,
charliehebdo, 1, 553111157738057728, So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech , Carlos Latuff,
charliehebdo, 1, 552841460681572352, New York, London, Paris, Bali, Madrid... These attacks &amp; many, many more brought 2 you courtesy of Muslim terrorists. , Brad Thor,
charliehebdo, 1, 552789252690706432, #CharlieHebdo. That is all. , alexmassie,
charliehebdo, 1, 552830674357334016, RT  #CharlieHebdo’s Charb: "I would rather die standing up than live on my knees”  , Blogs of War,
charliehebdo, 1, 553106200242700289, Muslim “scholar” threatens Irish media with legal action if they publish cartoon.
, Pat Condell,
charliehebdo, 1, 553537322218553344, The reason to have a #JeNeSuisPasCharlie convo now is precisely because #JeSuisCharlie is using the tragedy to elevate them above criticism, Arthur Chu,
charliehebdo, 1, 553148984509100032, Remember when Charlie Hebdo satirised Christianity, Judaism &amp; Catholicism &amp; people were killed because of it? Exactly. There's your problem., Tommy Robinson,
charliehebdo, 1, 553516197283893248, At 87 years of age, Asterix cartoonist Uderzo gets back on the drawing board #JeSuisCharlie via  , Simon MacMichael,
charliehebdo, 1, 553135991083769856, We are observing a minute's silence today at 11am. If you support press freedom please share &amp; join us #JeSuisCharlie , Wales Online,
charliehebdo, 1, 552805956619628544, Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected., Jack Moore,
charliehebdo, 1, 553542245966958592, Paris Mayor Anne Hidalgo rushing to scene of hostage situation in Porte de Vincennes area of Paris: , CNN International,
charliehebdo, 1, 552802515969138688, Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris.  , Sky News,
charliehebdo, 1, 552812572731527168, RIP #CharlieHebdo jihadist terrorist victims.This is why I'd tweeted it was so important for Muslims to openly *not* be offended by cartoons, Maajid Nawaz,
charliehebdo, 1, 553583867664535552, OFFICIAL: Police launch assault where #CharlieHebdo suspects holed up (AFP):  , Yahoo UK News,
charliehebdo, 1, 553096978788515840, More freedom satire from Charlie Hebdo - "The Pope in Paris: The French Are As Idiotic As The Blacks"  ht , Max Blumenthal,
charliehebdo, 1, 552845393541988352, I noted the BBC kept emphasising how #CharlieHebdo liked to "provoke". Almost as IF they deserved it? Sickening dhimmified BBC., A Man out of time,
charliehebdo, 1, 552838287929663489, Does somebody want to tell me how ISIS isn't Islam again, after murdering 12 in #France over a cartoon over muhammed? , Chuck Nellis,
charliehebdo, 1, 553151700950065152, Cartoons don't insult me or my religion the brutal murder of innocent people does #JeSuisCharlie , Humza Yousaf,
charliehebdo, 1, 553519997956669440, They wanted the people to crumble, instead they came together. #JeSuisCharlie , Peter Watson,
charliehebdo, 1, 553216451780554752, This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks  , VICE,
charliehebdo, 1, 553105460887572480, Chapeau, George Packer and  for telling it exactly as it is.  #JeSuisCharlie, Stephen Fry,
charliehebdo, 1, 552806077755326464, Satirical French magazine #CharlieHebdo attacked by gunmen: latest news report  , The Guardian,
charliehebdo, 1, 552830966411321344, Rushdie: "Religion, a mediaeval form of unreason, when combined with modern weaponry becomes a real threat to our freedoms" #CharlieHebdo, Josh Glancy,
charliehebdo, 1, 552812140479148032, If we hate after atrocities like this, we're doing exactly what the perpetrators want us to do #CharlieHebdo, Owen Jones,
charliehebdo, 1, 552805799106732032, Journalists, admin staff and police officers among those injured in #CharlieHebdo attack  , Daily Mail Online,
charliehebdo, 1, 552839416620658688, Breaking: Sources tell  #CharlieHebdo attack ws petty robbery! Cong demands French Govt give proof attackers are terrorists, Avinash,
charliehebdo, 1, 552834501383290880, Mayor of Paris Anne Hidalgo calls for march on Thursday through Paris's Republic Square after #CharlieHebdo attack , BBC News (World),
charliehebdo, 1, 553152208691539968, The terrorist actions perpetrated in Paris are not from Islam. Read a clarification from our brother Hasan Somali , Anwar Wright,
charliehebdo, 1, 552831705351225344, #JeSuisCharlie trends after brutal shooting at #CharlieHebdo magazine  , HuffPost UK,
charliehebdo, 1, 552821030117711872, Not in our name – Muslims respond in revulsion to #CharlieHebdo shooting.  , Fraser Nelson,
charliehebdo, 1, 552845028130037760, #CharlieHebdo: Everything you need to know about the magazine that refuses to be censored  , The Independent,
charliehebdo, 1, 553209232712294401, Wrote and drew this on #CharlieHebdo and the history of cartoonists killed for their work  , Molly Crabapple,
charliehebdo, 1, 553126492579053568, Hero police officer executed in street was 42-year-old married Muslim Ahmed Merabet  #CharlieHebdo, Daily Mail Online,
charliehebdo, 1, 553209843939831809, Independent cartoonist  on the story behind our #CharlieHebdo front page image  , The Independent,
charliehebdo, 1, 552806610490646528, As a Muslim, killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo, Iyad El-Baghdadi,
charliehebdo, 1, 553171841913602048, Crowds gather for #charliehebdo vigils around Australia #JeSuisCharlie  , ABC News,
charliehebdo, 1, 552850022271033344, #MaryamRajavi condemns #CharlieHebdo attack in #Paris,offers her condolences to Fr ppl and Gov  , NCRI-FAC,
charliehebdo, 1, 552839975843016706, "This is not a religion" Important to remember in times like this. #CharlieHebdo , Viking Bohman,
charliehebdo, 1, 552832584045330432, Pictures from the scene: Gunmen attack Paris #CharlieHebdo office  , Sky News,
charliehebdo, 1, 552822604206460928, Look at the best of Charlie Hebdo's covers right here  , Justin Miller,
charliehebdo, 1, 552836586191474689, Calls for "every newspaper in Europe" to print Charlie Hebdo cartoons   #JeSuisCharlie, HuffPost UK,
charliehebdo, 1, 553591518619893760, There is no death penalty in France. Good that those terrorist killers are killed. #CharlieHebdo, taslima nasreen ,
charliehebdo, 1, 553582251616010240, #BREAKING Police launch assault where Charlie Hebdo suspects holed up: official source, Agence France-Presse,
charliehebdo, 1, 553542628097019904, If you tweeted #JeSuisCharlie, please RT: #JeSuisJuif, Eylon Aslan-Levy,
charliehebdo, 1, 552838134627860480, One of my favourites, particularly relevant right now #CharlieHebdo , Helen Ingram,
charliehebdo, 1, 553098796108750848, Today's cartoon, by  #CharlieHebdo #JeSuisCharlie , The Independent,
charliehebdo, 1, 553189840913989633, While the BBC and UK press shamed themselves yesterday censoring #CharlieHebdo cartoons you know who reprinted them? Al Jazeera., Louise Mensch,
charliehebdo, 1, 553538939076624384, Police: Two hostage situations near Paris believed to be related to the attack at #CharlieHebdo. Watch: , CNN Video,
charliehebdo, 1, 553185062829948928, Exactly the right response: mass #CharlieHebdo sharing starts at 14 GMT via   , Thomas Coombes,
charliehebdo, 1, 552986374765563904, Huge crowd gathered in Union Square to show solidarity with France. #JeSuisCharlie Via  , New York City Alerts,
charliehebdo, 1, 553215362058440704, People worldwide are breaking out their pens to pay tribute to #CharlieHebdo shooting victims:  , CNN,
charliehebdo, 1, 552814770542628865, . 
                 Take a stand and RT:

                  I am #CharlieHebdo
                  I am #CharlieHebdo , Tarek Fatah  ਤਾਰਿਕ ,
charliehebdo, 1, 552812416485294080, Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress , Parazhit,
charliehebdo, 1, 552841650582847488, "You can't kill satire. You can only prove its point." -- 

#CharlieHebdo #JeSuisCharlie , The Daily Edge,
charliehebdo, 1, 553590811355795456, I see humans but no humanity.
#LiberteDExpression #JeSuisCharlie  #charliehebdo , Alejandro Vigilante,
charliehebdo, 1, 552848478196736000, "this is not a religion"  #IamCharlie #CharlieHebdo , stephen strydom,
charliehebdo, 1, 553560488056225792, Amazing MT  #France's most famous cartoonist, Uderzo, comes out of retirement for #CharlieHebdo. , Glen McGregor,
charliehebdo, 1, 552814845016694786, #CharlieHebdo: Angela Merkel says shooting in France is not only attack on French citizens, but on freedoms of press and speech (, euronews,
charliehebdo, 1, 553127546129117184, France: Since last night, gunfire and bombings have targeted two mosques, a prayer room, and a Muslim family's car. , Mahmoud,
charliehebdo, 1, 552831460236099586, "I strongly condemn the horrific shooting" at the offices of #CharlieHebdo, US President Obama says , BBC Breaking News,
charliehebdo, 1, 553547637832843264, French police getting ready to use...tanks against two terrorists in #Dammartin siege?! #CharlieHebdo , Marko Veselinovic_RT,
charliehebdo, 1, 553229626756329472, 'Stupidity will not win' - Survivors of #CharlieHebdo attack will publish new issue next week  , CNNMoney,
charliehebdo, 1, 553214783647145984, #JeSuisCharlie. Solidarity. Freedom., Connie Britton,
charliehebdo, 1, 553181899662049281, Too many equivocating opinion pieces on #CharlieHebdo. The quality of satire or speech is irrelevant. Murder for 'blasphemy' is an outrage., John Amaechi OBE,
charliehebdo, 1, 552822330141851649, We condemn today's horrific attacks in #Paris. Our condolences and support go to the people of France, the victims, and their families., Justin Trudeau, MP,
charliehebdo, 1, 553162815402672128, And on France's motorways... #CharlieHebdo , Agnes Poirier,
charliehebdo, 1, 553587816048099328, Ambulance heading towards kosher market hostage situation in #Paris after several large explosions heard + gunfire , Aurélien Breeden,
charliehebdo, 1, 552981694979248128, We are monitoring police operation going on right now in #Reims, France. Latest on #CharlieHebdo attack on #AC360 8p , Anderson Cooper 360°,
charliehebdo, 1, 553563780928770048, If these fuckers in Paris didn't have hostages if AC130 them bitches., Tom Syndicate,
charliehebdo, 1, 552850533523136513, #CharlieHebdo editor, assassinated today, in 2012:"I prefer to die standing than to live on my knees." , Historical Pics,
charliehebdo, 1, 552824705703763969, At least 12 dead in terrorist attack at satirical magazine in Paris. Our live blog:  , BuzzFeed News,
charliehebdo, 1, 552836204283326465, #CharlieHebdo last cover satirizing #ISIS If Mohammed returned:"But I'm the Prophet, blockhead!" "Shut up, infidel!" , Emmanuelle Richard,
charliehebdo, 1, 552837016350912512, Brilliant: Bob Mankoff, New Yorker cartoon editor #CharlieHebdo , Mona Eltahawy,
charliehebdo, 1, 552831761957523456, Here's the  cartoonist's response to the #CharlieHebdo attack: , Nina Lakhani,
charliehebdo, 1, 552844311096983552, BREAKING: Charlie Hebdo editor and cartoonist Stephane Charbonnier among dead in attack on magazine, police say. , CNN International,
charliehebdo, 1, 553188214522249217, #CharlieHebdo journalists 'provoked' their own slaughter, says American Catholic group  , The Independent,
charliehebdo, 1, 553165824979386368, This is how France’s top sports newspaper covered the #CharlieHebdo killings.  , Jim Roberts,
charliehebdo, 1, 552827825603219456, “There are causes worth dying for, but none worth killing for.” ~ Albert Camus
#CharlieHebdo, craig stone,
charliehebdo, 1, 553225402282692608, #CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers,   , The Independent,
charliehebdo, 1, 552814130827370498, Let there be more, not less.  #CharlieHebdo , SonaliRanade,
charliehebdo, 1, 553144964168036352, We begin in Paris with a moment of silence for those killed in the #CharlieHebdo attacks.  , New Day,
charliehebdo, 1, 553231607449276416, #JeSuisCharlie  Hey folks, enter for free paypal sums !
, Do You Even Dress,
charliehebdo, 1, 553163210715844608, Hypocricy
JNU LEFT was celebrating cartoons which depicted Durga as prostitute but denouncing #CharlieHebdo cartoons , Rishi Bagree,
