id,title,label
317,'Blue and Brave': Illinois town rallies around police as search for officer's killer goes on,1
3302,Senate Advances Bill To Approve Keystone Pipeline Despite Obama's Veto Threat,1
9645,Comment on Indoor Gardening Made Easy: The Nutritower! by Indoor Gardening Made Easy: The Nutritower! – Collective EvolutionGardening Business News UK | Gardening Business News UK,0
9251,US abstains from UN vote calling for end to Cuban embargo,0
8146,Young Turks Finds Out Why Trump Is About To Lose Utah For Republicans For First Time In Decades (VIDEO),0
9722,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,0
162,Momentum to bar Syrian refugees slows,1
151,New evidence that the legal immigration system discriminates against Latin Americans,1
6170,"America Might Not Deserve Trump, But Dems and Hillary Deserved To Lose",0
2714,Media turn blind eye to Hillary Clinton’s glaring mistakes,1
3327,State Department admits to deliberately cutting briefing footage on Iran deal,1
4147,"U.S. Economy Added 271,000 Jobs In October, Beating Expectations",1
751,"Hillary Clinton narrowly wins Kentucky, a state Bernie Sanders needed by huge margins",1
3993,"No, it's not 'World War 3'",1
3664,49 killed in shooting at Florida nightclub in possible act of Islamic terror,1
5438,Just Another Day In the Life of the Clinton Crime Family,0
6329,Muslims regularly use “Inshallah” (“God Willing” in Arabic) and nobody calls it ‘Christophobic’ hate speech…so why is “Deus Vult” (“God Willing” in Latin) graffiti being called ‘Islamophobic’ Crusader hate speech?,0
4455,"Extreme rhetoric helping Cruz, Trump, Duke leaders say",1
9769,"Hillary Clinton, FBI and the 1 November Surprise     : Information",0
235,The Benghazi bust: Trey Gowdy and his GOP colleagues embarrassed themselves,1
4359,"Obama seeks global climate pact in Paris, amid resistance at home",1
2462,"2 deaths possibly linked to 'superbug' at UCLA hospital after 7 infected, 179 exposed",1
7877,Breaking: Ivanka Trump Makes Tragic Announcement Both Donald Trump and Supporters Are Shocked (Video) | Prophecy,0
5305,GOP Senator Silences the Entire Room With Remark About War Hero Opponent's Heritage at Debate,0
8824,2:00PM Election Day Water Cooler 11/8/2016,0
9453,News: A Somber Moment: Cubs Fans All Over The World Are Still Too Sad About Princess Diana To Celebrate The Cubs’ World Series,0
4289,Clinton media campaign follows BuzzFeed model,1
5434,Your Facebook Page Could Land You In a FEMA Camp,0
6665,Watching These 55 ISIS Terrorists Get Blown to Smithereens is Sure to Brighten Your Day,0
743,"Exclusive: More than 100 lawsuits, disputes over taxes tied to Trump and his companies",1
9554,Your dog probably has better healthcare than you do,0
8925,Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,0
5061,Historic firsts fill evening at Democratic National Convention,1
7953,Retired Bishop Explains Why The Catholic Church Invented Hell [Watch],0
1146,"Cruz camp responds to Rubio Photoshop flap, brushes off criticism",1
6588,Will a No-Fly Zone Help the People of Aleppo?,0
9586,"Experts Recommend Breaking Down Crushing Defeats Into Smaller, More Manageable Failures - The Onion - America's Finest News Source",0
6299,"Comment on Score one for the Second Amendment: Pizza Hut worker shoots, kills attempted robber by lynnmccrann",0
10314,War on Drugs Heading in Wrong Direction?,0
9648,"It Begins: Crowds Mass In Major Cities: DC, LA, NYC, Philly, Portland, More… | Will It Escalate? | “95% Chance Of Widespread Violence”",0
9437,Hillary Fan SLEEPS At Rally! Snoozy Smurf Steals Show! (ABC News) Coconut Creek FLA,0
9444,"Neighbors Smell Smoke At Muslim Home, What They See In Window Is Horrific",0
1027,Ben Carson Throws Support Behind Donald Trump,1
9560,The Middle East Crises Trump Inherits Could Still Suck Him in,0
5237,"Clinton and Trump: How they view ISIS, Putin, and US generals",1
8133,John Kirby and the US State Department Blatantly Support Terrorists - Henry Kamens,0
4122,"Paul Ryan’s big speaker hangup is reportedly his family. For a male lawmaker, that’s unusual.",1
266,"McCarthy withdraws from speaker race, vote postponed",1
10548,Joe Giambrone on Hollywood’s Shameless & Underhanded Assault on Political Truth,0
2551,The immigration swamp,1
10363,"Blame government, not markets for monopoly",0
5060,'America is already strong': Obama continues Democrats' optimism,1
5183,Why the DNC's mysteriously hacked oppo file on Trump is a big yawn,1
2822,Hillary Clinton: ‘No role whatsoever for American soldiers on the ground’ in Iraq,1
4305,Donald Trump: The key to his success (Opinion),1
1786,"For First Time, Trump Shrinks In Spotlight; Fiorina Steals Show",1
5685,Carrot Top To Give Nobel Awards At Drive Thru Window,0
2057,Scott Walker's stealth 2016 strategy,1
6128,Gauis Publius: TPP Has Picked Up a Powerful Enemy — Black Lives Matter,0
7303,Training French soldiers to supervise Daesh,0
4601,Let’s Make 2016 the Last Endless American Election,1
8367,November 8 Is (Finally) Here: An Abridged Election Day Resource Guide,0
1996,Going Back to the Future in 2016?,1
4267,A bad night for front-runners and a good night for governors,1
3077,How public funding of elections makes politics even more polarized,1
2376,Gaming Obamacare,1
9553,The Anatomy of Crisis and the Decline of US Empire,0
2570,Uncovered audio: Hillary was ‘adamantly against illegal immigrants’,1
4375,Obama says world should address ‘grievances’ that terrorists exploit,1
6917,7 Ways To Prepare For An Economic Crisis,0
781,"Press must share the blame: The shallow, ratings-obsessed media is as responsible for Trump as the GOP",1
7811,"14 Days to Do 14 Things, If Hillary’s Indicted-Extreme Violence Expected",0
7529,Daesh abducts 1000s near Mosul to use them as human shields: UN,0
8353,Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover,0
10250,"Muslims Start Chanting Allah On Plane, Flight Attendant Quickly Shuts Them Up",0
2619,"Netanyahu: Iran A Threat to Israel, the World",1
8696,Unprecedented Surge In Election Fraud Incidents From Around The Country,0
9749,Re: DOJ AG Loretta Lynch Advised FBI Director to Keep New Emails from Congress,0
693,A report said Trump's donations to vets might be shady. His response was predictable.,1
4621,How the confidence deficit is impacting the 2016 election,1
7253,"Anonymous hacker Deric Lostutter faces 16 years in prison, while Steubenville rapists walk free",0
5869,McCain Pledges to Help Pentagon Fix Scandal Over Excessive Military Bonuses,0
1118,Romney's timely Trump trolling,1
6369,Like a “Concentration Camp” Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,0
7701,You Can't Be Intersectional While at the Same Time Being Elitist and Exclusionary,0
5223,A sharpened debate: Is it ethical to not vote this year for president?,1
6113,The World Is About To Witness A Breathtaking Once In A Century Event,0
9696,Forbidden History. Secret Egyptology Exposed!,0
10124,THE AMERICAN PUBLIC CAN NO LONGER DEAL WITH THE LIMITLESS CORRUPTION OF THEIR GOVERNMENT,0
9390,CAN'T TRUST OBAMA! Look At Sick Thing He Just Did To STAB Trump In The Back... * LIBERTY WRITERS NEWS,0
217,"Ryan so far proves he can 'make the sausage,' but he'll likely be serving a much different House party in 2016",1
2634,Attorney general nominee offers careful backing of Obama policies,1
3134,The end of white Christian America is nigh: Why the country’s youth are abandoning religious conservatism,1
8552,Can nuclear war break out on the Korean Peninsula?,0
1590,Strong jobs number holds risks for Clinton,1
704,Sanders warns Clinton against moderate as VP,1
7863,Hacking Accusations Against Russia Are Sign of Washington's Desperation,0
3982,"Architect Of Paris Attacks Was Killed In Raid, French Authorities Say",1
8614,Dr. MacDonald & Dr. Duke Expose the Vicious War on Trump by the Jewish Establishment!,0
3140,Why conservatives refuse to believe Obama is Christian,1
1423,Why Donald Trump is beating Fox News -- and GOP rivals,1
10518,Election 2016 and the Weaponization of the American Public,0
3828,Obama seeks to calm fears over terrorism ahead of holiday season,1
9231,COMICAL: Larry the Cable Guy slams ‘indefensible’ hypocrisy from Donna Brazile,0
8088,Hillary Clinton in lead a day before Election Day,0
1722,Democratic debate: Fact-checking the candidates,1
9307,Teenage Boy KNOCKS OUT His Classmate For Assaulting Their Female Teacher In The FACE- And It’s EPIC!,0
1479,Carson takes lead from Trump in new national poll,1
992,"Hillary isn't winning over many pundits, even on the left",1
8483,"Meteor, space junk, rocket? Mysterious flash hits Siberia",0
1343,5 takeaways from the Republican debate,1
10531,‘Why is it the first time I’m hearing about this?’ asks office wanker,0
5330,"BREAKING: New Law Stops Hillary In Her Tracks, She Is Now Officially Ineligible To Run",0
187,Lawmakers caught in battle between House ethics cops,1
5209,"New O'Keefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence At Trump Events",1
6975,"We do not like trampolining, say hedgehogs",0
9618,President Putin Asks US To Stop Provoking Russia,0
4883,"Yes, There Is a Clinton Double Standard",1
4750,"Libertarian VP Candidate Gives Up, Will Focus on Preventing Trump Presidency",1
7589,“I’ve Always Been An Admirer Of Donald Trump” – Taoiseach,0
9640,Now waiting for the results | Opinion - Conservative,0
8059,BrotherJohnF Silver Update: 0 Election,0
8692,"When They Asked Her What She Thinks of Hillary Clinton, They Never Expected Her to Say THIS!",0
5020,'The only other option': Bernie Sanders backers turn to Green party's Jill Stein,1
1171,"Trump, Clinton Head Into SC with Fierce Competition on Their Heels",1
9614,Which Non-OPEC Producers Can Be Expected To Cut?,0
7147,Trump Team Begins Making List Of Executive Orders To ‘Erase Obama’s Presidency’ On Day One,0
764,Why Trump is a shocking GOP choice,1
10396,What The Trump Skeptics Got Wrong,0
1819,Donald Trump: ‘We have to take back the heart of our country’,1
569,Jeb Bush fights lonely battle defending Common Core,1
4770,Donald Trump can’t resist blaming Bill Clinton when his own sexism comes up,1
10442,Hillary Clinton Jumps the Shark with ‘Trump’s Secret Russian Server’ Conspiracy Theory,0
1920,Will Clinton’s experience be a liability?,1
4431,"Obama outlines plan to keep 5,500 troops in Afghanistan",1
1675,Biden backers to naysayers: Not so fast,1
5057,Clinton Enjoys Post-DNC Bounce - But Will it Last?,1
9738,Alabama Prison Officials Retaliate Against Prison Strike Leader By Cutting Water To Cell,0
7410,Re: Texas Police Arrest Trump Voter for Wearing “Deplorable” T-Shirt,0
5551,"NGOs should condemn terrorists in Syria, not Russia fighting them – Foreign Ministry",0
8648,Genetically Modified Crops in U.S. Fail to Deliver Expected Yields,0
9968,The Fatal Expense Of American Imperialism,0
6818,Comment on A Group Of Reluctant Men Hold Kittens For The First Time. Hilarity Ensures by para para dinle,0
188,House yanks first spending bill off the floor,1
5028,Donald Trump Pushes Republican Party to Its Breaking Point,1
3,"Trump, Clinton clash in dueling DC speeches",1
7103,Hillary Clinton BETRAYED by Her Own Family: “We’re Voting for Trump!”,0
4561,'NO CAMP! NO CAMP!': Scuffles break out at Hungary train station after police stop migrant train,1
7938,Green Party’s Margaret Flowers Challenges US Senate Debate in Maryland as Undemocratic [1],0
4145,How a $15 minimum wage went from ‘extreme’ to enacted,1
479,Will Asia trade deal hurt US workers? Six tough questions answered.,1
6132,#BoycottComedian…ROBERT DENIRO Wanted “To Punch Trump In The Face”…Supports Anti-Trump Rioters…Now Wants Americans To Support His New Movie [VIDEO],0
6865,Doctor Finds New Life As A Clown More Fulfilling | GomerBlog,0
2532,"City, County Leaders Ask Court To Lift Injunction On Obama Immigration Programs",1
7986,BREAKING : Bay of Pigs Veterans Association Endorses Donald Trump – TruthFeed,0
6622,Rigged Election: Hillary & Trump Caught Partying with Kissinger at Jesuit Gala,0
4246,Democrats Clinton and Sanders pounce on Flint water crisis — and each other,1
9785,Israel: 1984 Everlasting,0
708,"No, Sanders wouldn't be a better match for Trump",1
5485,Georgia Abandons Ukraine's Anti-Russian Obsession - Archil Sikharulidze,0
9748,"Trump Vows To ""Renovate"" the Bill of Rights",0
4563,‘People in Europe are full of fear’ over refugee influx,1
6351,CNN Breaking News: Trump Tells Supporters To Vote Multiple Times,0
944,The GOP would unite against Trump at its own peril,1
9652,Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids,0
821,Kasich bows out. Did he do 'the right thing?',1
6893,October 28: Daily Contrarian Reads,0
7831,"How Western Media Teleported a Child 'Victim' from Homs to Aleppo (PHOTOS, VIDEO)",0
5114,The Sad Truth About Melania Trump’s Plagiarism Snafu,1
4630,Will the Comey bombshell 1ly shake up the 2016 race?,1
3887,"Rating Obama, 50% say he's been a success",1
9253,"James Comey to be taken out, knows too much about Clintons",0
8577,"‘A noun, a verb and Donald Trump’: Rubio seeks to seize on Murphy’s flaw",0
10130,The True Scandal of 2016 Was The Torture of Chelsea Manning     :,0
500,OPEC sees oil prices exploding to $200 a barrel,1
10391,"“CLINTON, INC”: WATCH HOW’S IT PAINS MSM TO REPORT CLINTON CORRUPTION",0
2497,"United States v. Texas, the biggest immigration case in a century, explained",1
9742,I dare you to restrain yourself from laughing at Trump and Hillary in a stronger hot show,0
7946,UFO Investigator - MAX SPIERS - Found Dead After Vomiting Black Liquid.,0
6939,Jewish Press Releases Audio Tape Exposing Hillary Clinton Plotting to Rig Election,0
7317,Clinton Campaign STUNNED As FBI Reportedly Reopens Probe Into Hillary Clinton Emails,0
